observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
SYFW0249_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0249,sequence1,2024-01-30T12:29:10-0600,2024-01-30T12:29:10-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0250_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0250,sequence1,2024-01-30T18:29:29-0600,2024-01-30T18:29:29-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0251_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0251,sequence1,2024-01-30T12:29:46-0600,2024-01-30T12:29:46-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0252_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0252,sequence1,2024-01-30T18:30:02-0600,2024-01-30T18:30:02-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0253_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0253,sequence1,2024-01-30T12:30:16-0600,2024-01-30T12:30:16-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0254_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0254,sequence1,2024-01-30T18:30:38-0600,2024-01-30T18:30:38-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0255_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0255,sequence1,2024-01-30T12:30:50-0600,2024-01-30T12:30:50-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0256_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0256,sequence1,2024-01-30T18:31:10-0600,2024-01-30T18:31:10-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0257_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0257,sequence1,2024-01-30T12:31:22-0600,2024-01-30T12:31:22-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0258_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0258,sequence1,2024-01-30T18:31:40-0600,2024-01-30T18:31:40-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0259_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0259,sequence1,2024-01-30T12:31:52-0600,2024-01-30T12:31:52-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0260_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0260,sequence1,2024-01-30T18:32:09-0600,2024-01-30T18:32:09-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0261_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0261,sequence1,2024-01-30T12:32:22-0600,2024-01-30T12:32:22-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0262_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0262,sequence1,2024-01-30T18:32:40-0600,2024-01-30T18:32:40-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0263_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0263,sequence1,2024-01-30T12:32:52-0600,2024-01-30T12:32:52-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0264_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0264,sequence1,2024-01-30T18:33:32-0600,2024-01-30T18:33:32-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0265_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0265,sequence1,2024-01-30T12:33:46-0600,2024-01-30T12:33:46-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0266_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0266,sequence1,2024-01-30T18:34:08-0600,2024-01-30T18:34:08-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0267_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0267,sequence1,2024-01-30T12:34:22-0600,2024-01-30T12:34:22-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0268_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0268,sequence1,2024-01-30T18:35:01-0600,2024-01-30T18:35:01-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0269_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0269,sequence1,2024-01-30T12:35:16-0600,2024-01-30T12:35:16-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0270_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0270,sequence1,2024-01-30T18:35:37-0600,2024-01-30T18:35:37-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0271_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0271,sequence1,2024-01-30T12:35:54-0600,2024-01-30T12:35:54-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0272_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0272,sequence1,2024-01-30T18:36:18-0600,2024-01-30T18:36:18-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0273_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0273,sequence1,2024-01-30T12:36:32-0600,2024-01-30T12:36:32-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0274_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0274,sequence1,2024-01-30T18:38:23-0600,2024-01-30T18:38:23-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0275_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0275,sequence1,2024-01-30T12:38:36-0600,2024-01-30T12:38:36-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0276_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0276,sequence1,2024-01-30T18:38:57-0600,2024-01-30T18:38:57-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0277_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0277,sequence1,2024-01-30T12:39:12-0600,2024-01-30T12:39:12-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0278_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0278,sequence1,2024-01-30T18:40:22-0600,2024-01-30T18:40:22-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0279_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0279,sequence1,2024-01-30T12:40:36-0600,2024-01-30T12:40:36-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0280_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0280,sequence1,2024-01-31T01:28:54-0600,2024-01-31T01:28:54-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0281_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0281,sequence1,2024-01-30T19:29:08-0600,2024-01-30T19:29:08-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0282_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0282,sequence1,2024-01-31T01:34:43-0600,2024-01-31T01:34:43-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0283_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0283,sequence1,2024-01-30T19:34:58-0600,2024-01-30T19:34:58-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0284_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0284,sequence1,2024-01-31T02:19:09-0600,2024-01-31T02:19:09-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0285_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0285,sequence1,2024-01-31T08:34:14-0600,2024-01-31T08:34:14-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0286_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0286,sequence1,2024-01-31T02:34:26-0600,2024-01-31T02:34:26-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0287_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0287,sequence1,2024-01-31T08:46:17-0600,2024-01-31T08:46:17-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0288_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0288,sequence1,2024-01-31T02:46:30-0600,2024-01-31T02:46:30-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0289_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0289,sequence1,2024-01-31T08:47:57-0600,2024-01-31T08:47:57-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0290_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0290,sequence1,2024-01-31T02:48:10-0600,2024-01-31T02:48:10-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0291_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0291,sequence1,2024-01-31T08:49:02-0600,2024-01-31T08:49:02-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0292_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0292,sequence1,2024-01-31T02:49:14-0600,2024-01-31T02:49:14-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0293_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0293,sequence1,2024-01-31T08:51:05-0600,2024-01-31T08:51:05-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0294_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0294,sequence1,2024-01-31T02:51:18-0600,2024-01-31T02:51:18-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0295_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0295,sequence1,2024-01-31T14:19:08-0600,2024-01-31T14:19:08-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0296_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0296,sequence1,2024-01-31T16:13:47-0600,2024-01-31T16:13:47-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0297_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0297,sequence1,2024-01-31T10:14:04-0600,2024-01-31T10:14:04-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0298_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0298,sequence1,2024-01-31T17:03:16-0600,2024-01-31T17:03:16-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0299_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0299,sequence1,2024-01-31T11:03:32-0600,2024-01-31T11:03:32-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0300_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0300,sequence1,2024-01-31T18:49:13-0600,2024-01-31T18:49:13-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0301_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0301,sequence1,2024-01-31T12:49:34-0600,2024-01-31T12:49:34-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
